"Date"	"Lineage"	"Frequency"	"% Frequency"
2021-11-29	" other lineages"	0	"0%"
2021-11-29	"BA.2"	8	"100%"
2021-11-29	"BA.2.10"	0	"0%"
2021-11-29	"BA.2.10.1"	0	"0%"
2021-11-29	"BA.2.12"	0	"0%"
2021-11-29	"BA.2.12.1"	0	"0%"
2021-11-29	"BA.2.18"	0	"0%"
2021-11-29	"BA.2.20"	0	"0%"
2021-11-29	"BA.2.21"	0	"0%"
2021-11-29	"BA.2.3"	0	"0%"
2021-11-29	"BA.2.3.10"	0	"0%"
2021-11-29	"BA.2.3.11"	0	"0%"
2021-11-29	"BA.2.3.20"	0	"0%"
2021-11-29	"BA.2.3.4"	0	"0%"
2021-11-29	"BA.2.3.6"	0	"0%"
2021-11-29	"BA.2.38"	0	"0%"
2021-11-29	"BA.2.5"	0	"0%"
2021-11-29	"BA.2.65"	0	"0%"
2021-11-29	"BA.2.66"	0	"0%"
2021-11-29	"BA.2.75"	0	"0%"
2021-11-29	"BA.2.75.2"	0	"0%"
2021-11-29	"BA.2.9"	0	"0%"
2021-11-29	"BG.2"	0	"0%"
2021-11-29	"BN.1"	0	"0%"
2021-11-29	"BN.1.3"	0	"0%"
2021-11-29	"CH.1.1"	0	"0%"
2021-12-20	" other lineages"	5	"71%"
2021-12-20	"BA.2"	2	"29%"
2021-12-20	"BA.2.10"	0	"0%"
2021-12-20	"BA.2.10.1"	0	"0%"
2021-12-20	"BA.2.12"	0	"0%"
2021-12-20	"BA.2.12.1"	0	"0%"
2021-12-20	"BA.2.18"	0	"0%"
2021-12-20	"BA.2.20"	0	"0%"
2021-12-20	"BA.2.21"	0	"0%"
2021-12-20	"BA.2.3"	0	"0%"
2021-12-20	"BA.2.3.10"	0	"0%"
2021-12-20	"BA.2.3.11"	0	"0%"
2021-12-20	"BA.2.3.20"	0	"0%"
2021-12-20	"BA.2.3.4"	0	"0%"
2021-12-20	"BA.2.3.6"	0	"0%"
2021-12-20	"BA.2.38"	0	"0%"
2021-12-20	"BA.2.5"	0	"0%"
2021-12-20	"BA.2.65"	0	"0%"
2021-12-20	"BA.2.66"	0	"0%"
2021-12-20	"BA.2.75"	0	"0%"
2021-12-20	"BA.2.75.2"	0	"0%"
2021-12-20	"BA.2.9"	0	"0%"
2021-12-20	"BG.2"	0	"0%"
2021-12-20	"BN.1"	0	"0%"
2021-12-20	"BN.1.3"	0	"0%"
2021-12-20	"CH.1.1"	0	"0%"
2021-12-27	" other lineages"	17	"33%"
2021-12-27	"BA.2"	20	"38%"
2021-12-27	"BA.2.10"	4	"8%"
2021-12-27	"BA.2.10.1"	1	"2%"
2021-12-27	"BA.2.12"	0	"0%"
2021-12-27	"BA.2.12.1"	0	"0%"
2021-12-27	"BA.2.18"	0	"0%"
2021-12-27	"BA.2.20"	0	"0%"
2021-12-27	"BA.2.21"	0	"0%"
2021-12-27	"BA.2.3"	9	"17%"
2021-12-27	"BA.2.3.10"	0	"0%"
2021-12-27	"BA.2.3.11"	0	"0%"
2021-12-27	"BA.2.3.20"	0	"0%"
2021-12-27	"BA.2.3.4"	0	"0%"
2021-12-27	"BA.2.3.6"	0	"0%"
2021-12-27	"BA.2.38"	0	"0%"
2021-12-27	"BA.2.5"	0	"0%"
2021-12-27	"BA.2.65"	0	"0%"
2021-12-27	"BA.2.66"	0	"0%"
2021-12-27	"BA.2.75"	0	"0%"
2021-12-27	"BA.2.75.2"	0	"0%"
2021-12-27	"BA.2.9"	1	"2%"
2021-12-27	"BG.2"	0	"0%"
2021-12-27	"BN.1"	0	"0%"
2021-12-27	"BN.1.3"	0	"0%"
2021-12-27	"CH.1.1"	0	"0%"
2022-01-03	" other lineages"	18	"17%"
2022-01-03	"BA.2"	44	"41%"
2022-01-03	"BA.2.10"	11	"10%"
2022-01-03	"BA.2.10.1"	1	"1%"
2022-01-03	"BA.2.12"	1	"1%"
2022-01-03	"BA.2.12.1"	0	"0%"
2022-01-03	"BA.2.18"	0	"0%"
2022-01-03	"BA.2.20"	0	"0%"
2022-01-03	"BA.2.21"	0	"0%"
2022-01-03	"BA.2.3"	32	"30%"
2022-01-03	"BA.2.3.10"	0	"0%"
2022-01-03	"BA.2.3.11"	0	"0%"
2022-01-03	"BA.2.3.20"	0	"0%"
2022-01-03	"BA.2.3.4"	0	"0%"
2022-01-03	"BA.2.3.6"	0	"0%"
2022-01-03	"BA.2.38"	0	"0%"
2022-01-03	"BA.2.5"	0	"0%"
2022-01-03	"BA.2.65"	0	"0%"
2022-01-03	"BA.2.66"	0	"0%"
2022-01-03	"BA.2.75"	0	"0%"
2022-01-03	"BA.2.75.2"	0	"0%"
2022-01-03	"BA.2.9"	0	"0%"
2022-01-03	"BG.2"	0	"0%"
2022-01-03	"BN.1"	0	"0%"
2022-01-03	"BN.1.3"	0	"0%"
2022-01-03	"CH.1.1"	0	"0%"
2022-01-10	" other lineages"	11	"7%"
2022-01-10	"BA.2"	73	"46%"
2022-01-10	"BA.2.10"	17	"11%"
2022-01-10	"BA.2.10.1"	0	"0%"
2022-01-10	"BA.2.12"	0	"0%"
2022-01-10	"BA.2.12.1"	0	"0%"
2022-01-10	"BA.2.18"	0	"0%"
2022-01-10	"BA.2.20"	0	"0%"
2022-01-10	"BA.2.21"	0	"0%"
2022-01-10	"BA.2.3"	56	"35%"
2022-01-10	"BA.2.3.10"	0	"0%"
2022-01-10	"BA.2.3.11"	0	"0%"
2022-01-10	"BA.2.3.20"	0	"0%"
2022-01-10	"BA.2.3.4"	0	"0%"
2022-01-10	"BA.2.3.6"	0	"0%"
2022-01-10	"BA.2.38"	0	"0%"
2022-01-10	"BA.2.5"	0	"0%"
2022-01-10	"BA.2.65"	0	"0%"
2022-01-10	"BA.2.66"	0	"0%"
2022-01-10	"BA.2.75"	0	"0%"
2022-01-10	"BA.2.75.2"	0	"0%"
2022-01-10	"BA.2.9"	1	"1%"
2022-01-10	"BG.2"	0	"0%"
2022-01-10	"BN.1"	0	"0%"
2022-01-10	"BN.1.3"	0	"0%"
2022-01-10	"CH.1.1"	0	"0%"
2022-01-17	" other lineages"	5	"2%"
2022-01-17	"BA.2"	146	"50%"
2022-01-17	"BA.2.10"	39	"13%"
2022-01-17	"BA.2.10.1"	2	"1%"
2022-01-17	"BA.2.12"	2	"1%"
2022-01-17	"BA.2.12.1"	1	"0%"
2022-01-17	"BA.2.18"	0	"0%"
2022-01-17	"BA.2.20"	0	"0%"
2022-01-17	"BA.2.21"	0	"0%"
2022-01-17	"BA.2.3"	91	"31%"
2022-01-17	"BA.2.3.10"	0	"0%"
2022-01-17	"BA.2.3.11"	1	"0%"
2022-01-17	"BA.2.3.20"	0	"0%"
2022-01-17	"BA.2.3.4"	0	"0%"
2022-01-17	"BA.2.3.6"	0	"0%"
2022-01-17	"BA.2.38"	0	"0%"
2022-01-17	"BA.2.5"	1	"0%"
2022-01-17	"BA.2.65"	0	"0%"
2022-01-17	"BA.2.66"	0	"0%"
2022-01-17	"BA.2.75"	0	"0%"
2022-01-17	"BA.2.75.2"	0	"0%"
2022-01-17	"BA.2.9"	2	"1%"
2022-01-17	"BG.2"	0	"0%"
2022-01-17	"BN.1"	0	"0%"
2022-01-17	"BN.1.3"	0	"0%"
2022-01-17	"CH.1.1"	0	"0%"
2022-01-24	" other lineages"	11	"2%"
2022-01-24	"BA.2"	230	"51%"
2022-01-24	"BA.2.10"	44	"10%"
2022-01-24	"BA.2.10.1"	0	"0%"
2022-01-24	"BA.2.12"	4	"1%"
2022-01-24	"BA.2.12.1"	5	"1%"
2022-01-24	"BA.2.18"	0	"0%"
2022-01-24	"BA.2.20"	0	"0%"
2022-01-24	"BA.2.21"	0	"0%"
2022-01-24	"BA.2.3"	142	"31%"
2022-01-24	"BA.2.3.10"	0	"0%"
2022-01-24	"BA.2.3.11"	9	"2%"
2022-01-24	"BA.2.3.20"	0	"0%"
